state;month_x;number;id;code;precipitation;pressure;max_preasure;min_preasure;radiation;temperature;dew_point;max_temperature;min_temperature;max_dew_point;min_dew_point;max_humidity;min_humidity;humidity;wind_direction;wind_gust;wind_speed;year;month_y
Alagoas;Julho;1.0;AL201407;AL;0.2270161290322581;1004.122846353552;1019.8;982.3;1482.6768403639385;23.35161670993637;20.10120368185035;33.0;16.8;26.3;11.3;85.50437455663277;80.86237881295814;83.23743214538588;-372.51881720430106;4.720530428605252;1.9331680830972608;2014;7
Alagoas;Julho;0.0;AL201507;AL;0.2599272349272353;1006.7187110187114;1018.5;982.7;1127.560109789571;25.08651247401244;22.15128138075312;36.0;18.0;32.4;7.3;86.9556895647614;82.2978500262192;84.73744769874477;-1253.855734767025;4.805577273911902;1.9426715176715188;2015;7
Alagoas;Julho;3.0;AL201607;AL;0.1284902396837158;1003.5140528525568;1019.2;981.1;1253.3461133069832;23.689623576027696;18.327962320277607;33.4;16.0;26.3;-10.0;77.28596273291926;72.06714747575231;74.6564204263758;-801.4301075268817;4.709144981412647;1.8353348159130247;2016;7
Alagoas;Julho;0.0;AL201707;AL;0.2504266211604106;1003.4937630480166;1020.6;984.3;1004.8074684239444;22.476174321503112;18.544697202582245;29.6;15.1;28.5;4.2;81.78965303593556;76.75154894671623;79.3486012911159;-1291.210797491039;5.364477141355732;1.8381623596972017;2017;7
Alagoas;Agosto;2.0;AL200308;AL;0.2266129032258063;1007.347580645162;1011.6;1003.6;15619.294554455446;23.46559139784945;19.821774193548368;29.1;18.9;23.5;14.7;83.66935483870968;78.35349462365592;81.10618279569893;161.8938172043011;4.576209677419354;2.190322580645162;2003;8
Alagoas;Agosto;2.0;AL200408;AL;0.3021621621621618;1007.8052702702702;1011.7;1001.5;299.22166246851384;23.62581081081081;20.486621621621648;35.0;16.5;27.7;15.4;86.19864864864864;81.23513513513514;83.78918918918919;113.01747311827955;4.722702702702713;2.22027027027027;2004;8
Alagoas;Agosto;2.0;AL200508;AL;0.3323162274618583;1007.3604715672664;1010.3;1004.0;770.0388888888889;23.77836338418864;19.93606102635231;28.1;19.4;22.8;14.3;82.54230235783633;77.01525658807212;79.85714285714286;-166.625;5.520804438280161;2.508460471567268;2005;8
Alagoas;Agosto;3.0;AL200708;AL;0.1518218623481779;1000.16234817814;1018.0;981.6;1266.0658779576586;22.51174089068827;19.13043184885292;31.3;15.9;23.2;10.8;85.40215924426451;79.73819163292848;82.70580296896087;-3283.168906810036;4.944669365722001;2.066194331983807;2007;8
Alagoas;Agosto;1.0;AL200808;AL;0.1081541218637989;995.4678315412197;1017.4;979.4;1322.6473509933762;22.601209677419355;19.1521953405018;33.2;15.5;23.0;12.9;85.03136200716845;79.6491935483871;82.38978494623656;-2405.4845430107525;4.424731182795683;1.847535842293908;2008;8
Alagoas;Agosto;0.0;AL200908;AL;0.3153104685048212;1002.6909722222206;1018.5;979.5;886.0513043478273;23.387679211469592;20.40323813807064;31.9;17.5;25.7;13.5;86.72555630478759;81.8431108114183;84.35709467056442;141.1438172043011;4.682466367713021;1.8717649697241512;2009;8
Alagoas;Agosto;1.0;AL201008;AL;0.1470350404312667;1003.9688005390848;1020.4;981.7;874.4736521739127;22.74721473495054;19.17774034141956;31.4;15.5;24.6;11.5;83.97641509433963;78.88230008984726;81.49415992812219;126.4706541218638;4.7870395327942585;1.9162848158131176;2010;8
Alagoas;Agosto;4.0;AL201108;AL;0.1254646234104985;1001.1309708478228;1018.8;980.5;1091.9464809384178;23.1585985557636;19.1125434608184;33.0;16.2;24.9;11.1;82.42398286937902;76.9941113490364;79.76330569671035;-1509.126120071685;4.531296891747049;1.8616207542123568;2011;8
Alagoas;Agosto;0.0;AL201208;AL;0.1564769381746811;1004.4302502453384;1020.0;982.4;1120.5207817337453;22.666658488714408;19.004321139209416;32.7;16.4;23.8;12.2;83.96918905595267;78.51121518363323;81.29977903265406;-741.9166666666666;4.886372597338598;1.7891069676153082;2012;8
Alagoas;Agosto;0.0;AL201308;AL;0.1361559139784948;1002.9931899641572;1018.9;981.2;1251.4505525992652;23.24233870967741;19.89681899641582;32.4;16.8;25.3;12.3;85.04480286738351;80.12051971326164;82.66621863799283;144.34296594982078;4.718597356038538;1.866465053763438;2013;8
Alagoas;Agosto;3.0;AL201408;AL;0.167476125511596;1004.118552959857;1019.3;981.8;1355.1314297452743;23.100839192560684;19.35647539124522;33.7;16.4;25.4;11.5;83.46131154980712;78.50329022010438;81.03220684962577;17.729166666666668;4.850215664018155;2.020662281696528;2014;8
Alagoas;Agosto;3.0;AL201508;AL;0.1081473514385582;1003.8863544700852;1019.1;981.2;1363.2449530036813;24.171386959444344;19.034416311897857;36.5;16.2;30.2;-2.1;78.1445216222272;72.91642393009187;75.60855926506834;138.23566308243727;4.769968623935448;2.0116289491373545;2015;8
Alagoas;Agosto;5.0;AL201608;AL;0.0562922868741541;1006.581217861976;1019.2;981.1;1374.1848320158097;24.12941813261163;17.43727666486197;35.6;16.2;25.5;-9.8;72.78565629228687;67.67300896982876;70.26131743019789;-1604.6722670250897;4.787848443843023;1.9728281461434327;2016;8
Alagoas;Agosto;1.0;AL201708;AL;0.1635098569771931;1002.5354355828186;1019.2;981.7;1250.6457127252884;22.98360736196321;19.21643608190371;32.1;16.4;28.4;8.1;82.48193440800445;77.42162312395776;80.08605423353625;-738.5947580645161;4.178015229673297;1.457570552147235;2017;8
Alagoas;Setembro;8.0;AL200309;AL;0.2066666666666666;1006.4591666666664;1011.3;1000.1;17250.59512195122;24.13888888888888;20.01597222222222;31.8;19.4;23.0;15.0;81.52361111111111;75.94305555555556;78.86666666666666;139.62916666666666;5.458888888888893;2.643055555555553;2003;9
Alagoas;Setembro;5.0;AL200409;AL;0.3160839160839159;1006.5460139860136;1011.0;1002.2;339.9225181598063;24.59594405594407;20.5218181818182;33.2;17.6;29.3;14.0;81.6937062937063;76.25314685314686;79.12167832167832;78.59722222222223;5.463916083916078;2.572867132867134;2004;9
Alagoas;Setembro;7.0;AL200509;AL;0.082442748091603;1006.399236641222;1010.7;1000.3;16183.035;24.33419847328248;19.86931297709924;30.5;19.6;22.8;15.5;79.41068702290076;74.50381679389314;77.16335877862595;-786.6027777777778;5.29847328244275;2.6245801526717565;2005;9
Alagoas;Setembro;4.0;AL200609;AL;0.1925925925925926;1006.392307692308;1009.7;1001.1;1538.5989610389613;24.071794871794857;21.21587301587302;29.7;18.7;24.2;16.0;87.31982633863966;82.3342981186686;84.98845598845598;-139.30972222222223;5.430341880341879;2.6470085470085483;2006;9
Alagoas;Setembro;2.0;AL200709;AL;0.0634722222222222;1000.2892361111116;1018.9;980.9;1524.486153846154;23.37541666666668;18.701944444444432;33.5;16.9;22.6;11.8;80.27430555555556;74.3951388888889;77.35625;-3254.953240740741;5.3457638888889;2.377430555555554;2007;9
Alagoas;Setembro;9.0;AL200809;AL;0.0378179762577727;1001.0540983606536;1017.9;978.6;1338.2075115207367;24.25859242509892;19.5048897682306;36.5;16.6;24.2;12.5;79.48430873621713;74.0958439355386;76.86630864895422;-1113.296130952381;5.091207237772115;2.3131147540983674;2008;9
Alagoas;Setembro;13.0;AL200909;AL;0.0717129629629628;1002.4552777777782;1017.9;979.3;1101.4965796579672;24.44856481481481;20.10250929368036;35.1;17.1;25.7;11.5;81.13440111420613;75.90807799442896;78.58550185873607;123.05625;5.099397869383966;2.2435185185185182;2009;9
Alagoas;Setembro;5.0;AL201009;AL;0.1357407407407404;1002.5212499999988;1018.8;977.2;1039.579976055073;23.424398148148224;19.418842592592647;36.0;15.6;26.6;12.0;82.39398148148148;76.98171296296296;79.75740740740741;88.6974537037037;5.437706443358916;2.2899325738200416;2010;9
Alagoas;Setembro;5.0;AL201109;AL;0.1448333333333329;1003.777120822624;1018.7;981.6;1072.6387238352474;23.36422061229264;19.24888992755321;33.8;15.8;25.5;11.1;81.91633559242814;76.54498714652956;79.32484225286282;49.88194444444444;5.163005375087636;2.114045337695724;2011;9
Alagoas;Setembro;6.0;AL201209;AL;0.0505092592592592;1004.0185185185164;1021.2;980.4;1334.7316104868914;23.70726851851844;18.71472222222225;35.5;15.8;24.3;8.6;78.42245370370371;73.04027777777777;75.79953703703704;129.6747685185185;5.009027777777771;2.0018749999999983;2012;9
Alagoas;Setembro;4.0;AL201309;AL;0.0642222222222221;1002.7215509259256;1018.7;978.9;1534.122099447515;24.211828703703727;19.50104166666668;36.0;15.9;25.8;10.3;79.55671296296296;74.32662037037036;77.03287037037038;125.09328703703704;5.343865740740731;2.3047685185185167;2013;9
Alagoas;Setembro;11.0;AL201409;AL;0.1318860877684406;1002.9568860877696;1019.1;979.7;1494.6576017130626;23.924276377217524;19.77341269841273;37.1;17.1;25.1;11.1;81.91083099906629;76.7686741363212;79.42296918767506;38.84421296296296;5.572079439252334;2.43496846531184;2014;9
Alagoas;Setembro;7.0;AL201509;AL;0.0489465153970826;1002.5098842592596;1018.6;979.4;1566.2761722080145;25.483306320907587;19.04418173388963;36.2;17.5;29.8;-8.6;74.03058387395737;68.59702878365832;71.38488291212613;120.76620370370372;5.351249999999979;2.3956712962962965;2015;9
